,Frame,Row,Column,Radius,Peak Intensity
94,2.0,64.0,143.5,7.258917211904549,43.603824846021155
95,2.0,66.5,179.5,4.527692569068709,16.23894936075405
96,2.0,69.0,74.5,1.7807764064044154,4.673756990915365
97,2.0,74.5,101.0,2.7706906325745546,6.745498016337677
98,2.0,74.5,167.5,1.5811388300841898,4.988273672570159
99,2.0,75.0,48.5,3.8355919093947666,8.689612903616052
100,2.0,80.0,66.5,6.260398644698075,31.10720098671925
101,2.0,88.5,110.0,5.2624689052802225,12.499609540060163
102,2.0,98.5,95.0,6.758917211904549,34.59051012054604
103,2.0,100.0,134.0,1.0,4.621034516704867
104,2.0,103.5,121.0,2.7706906325745546,6.375813779357287
105,2.0,105.0,79.5,5.760398644698075,20.497699586084252
106,2.0,105.5,169.5,5.522680508593631,23.81358677777635
107,2.0,110.5,181.0,3.7655644370746373,8.317481944107712
108,2.0,115.5,115.0,5.2624689052802225,11.58363649000745
109,2.0,130.0,105.0,3.5,8.095067982296342
110,2.0,129.5,234.0,6.7971538213960265,41.00974124945964
111,2.0,132.5,97.0,2.8669818343581808,6.402950350590814
112,2.0,140.5,165.5,4.527692569068709,13.320377198629387
113,2.0,145.0,64.5,4.265564437074637,11.956751266508064
114,2.0,146.0,33.0,6.0,30.101480544999077
115,2.0,161.0,189.0,8.031128874149275,68.74454565256903
116,2.0,166.5,101.0,2.7706906325745546,6.552909633249442
117,2.0,165.5,119.5,6.519202405202649,34.809630234560956
118,2.0,169.0,229.5,3.2706906325745546,8.78396671579955
119,2.0,191.5,200.0,5.2624689052802225,22.477015480340725
120,2.0,197.0,28.0,1.0,4.640087283260556
121,2.0,201.0,209.0,4.0,10.864651834717648
122,2.0,205.0,84.0,7.0,42.52930829011618
123,2.0,208.5,81.0,7.25780488547035,5.195644632364022
124,2.0,211.5,63.0,4.7624689052802225,17.364337464760183
125,2.0,221.5,234.5,6.519202405202649,32.289828286930856
126,2.0,228.0,122.5,4.817355019603444,12.018256666591071
127,2.0,229.5,140.0,2.2807764064044154,6.381802808582847
128,2.0,235.0,101.5,5.2624689052802225,14.921985807011993
129,3.0,16.5,215.0,3.2706906325745546,8.461123103858256
130,3.0,24.5,232.5,1.5811388300841898,5.334371298410687
131,3.0,30.5,66.0,2.7706906325745546,6.4887141425258505
132,3.0,32.0,8.5,1.3090169943749475,5.186742378098643
133,3.0,37.0,222.5,4.7624689052802225,15.879046561139319
134,3.0,41.5,181.5,0.7071067811865476,4.7523894268116464
135,3.0,53.0,98.5,3.7655644370746373,11.020095533165119
136,3.0,54.5,50.5,4.527692569068709,10.037138166402642
137,3.0,64.0,144.0,7.035533905932738,44.73059688517546
138,3.0,65.5,179.5,4.527692569068709,14.17744552423008
139,3.0,74.5,100.5,2.5495097567963922,6.752880669648903
140,3.0,76.5,46.5,3.5355339059327378,8.037799257303277
141,3.0,80.5,66.0,6.260398644698074,30.554976797012017
142,3.0,87.5,108.0,5.2624689052802225,12.244671710226399
143,3.0,99.0,94.5,6.260398644698075,37.42143656831817
144,3.0,103.0,121.5,2.2807764064044154,6.598158705813333
145,3.0,104.0,200.0,0.0,4.630834108804137
146,3.0,105.5,80.0,5.805483616572811,18.659761818666
147,3.0,105.5,130.5,0.7071067811865476,4.7282482000382515
148,3.0,105.0,169.5,5.30755387715496,23.20911173533824
149,3.0,109.0,183.0,3.5,8.51274606082373
150,3.0,118.0,117.5,3.7655644370746373,10.853494957297116
151,3.0,130.0,101.0,6.363961030678928,8.242697040535106
152,3.0,129.5,234.5,6.519202405202649,42.03374926923206
153,3.0,131.0,100.5,6.454163456597993,8.77675870075872
154,3.0,139.5,165.5,4.527692569068709,18.577213421201435
155,3.0,145.0,33.0,6.041381265149109,30.063552232593224
156,3.0,145.5,65.5,4.527692569068709,13.180604683043555
157,3.0,160.5,189.0,8.287115577626272,65.78982268065641
158,3.0,166.0,101.0,3.0,6.819687529311409
159,3.0,166.0,119.5,6.260398644698075,39.770481862475094
160,3.0,169.0,229.0,3.0,7.410205580704712
161,3.0,191.5,199.5,5.522680508593631,21.56186922169323
162,3.0,196.5,27.0,0.5,4.71974221027935
163,3.0,201.0,209.5,4.265564437074637,11.11487286052116
164,3.0,205.0,84.0,7.0,40.050613756263175
165,3.0,211.5,63.0,4.7624689052802225,16.528954678081305
166,3.0,222.0,235.0,6.041381265149109,34.35759189855136
167,3.0,227.5,122.5,4.527692569068709,13.865121623591165
168,3.0,230.0,140.5,1.3090169943749475,5.119674707402311
169,3.0,234.5,100.5,5.02518653883117,14.346045977645133
170,4.0,16.0,214.5,3.2706906325745546,9.184777690183637
171,4.0,20.0,200.5,2.7706906325745546,5.848331486162053
172,4.0,24.5,231.5,0.7071067811865476,5.008341661194748
173,4.0,30.0,68.5,2.2807764064044154,6.865036376568369
174,4.0,32.0,6.5,1.3090169943749475,5.371094606009592
175,4.0,37.5,223.5,4.527692569068709,15.42353252353979
176,4.0,41.5,181.5,1.5811388300841898,5.868843018702705
177,4.0,52.5,99.0,3.8355919093947666,10.958734629319238
178,4.0,52.5,185.0,1.3090169943749475,5.455356236923336
179,4.0,57.0,51.0,4.0,8.840683740534018
180,4.0,63.5,144.5,7.093740110624811,44.66906495218393
181,4.0,64.5,179.5,4.031613237500723,11.125737190566355
182,4.0,73.0,46.0,3.0,7.331757197218167
183,4.0,73.5,170.5,1.5811388300841898,5.494886831740047
184,4.0,74.0,101.5,1.7807764064044154,6.200625789252911
185,4.0,81.0,65.5,5.760398644698075,29.122900517126254
186,4.0,85.0,109.5,4.7624689052802225,13.394315844931114
187,4.0,98.5,94.5,6.519202405202649,38.94007032113308
188,4.0,101.5,120.5,3.5355339059327378,9.369932372254254
189,4.0,105.5,79.0,5.2624689052802225,20.133143014192314
190,4.0,106.0,169.0,5.0,22.422695949438207
191,4.0,108.5,188.5,3.5355339059327378,8.20394690208309
192,4.0,118.5,118.0,4.265564437074637,12.08926104420803
193,4.0,129.5,105.0,3.2706906325745546,7.5982436016615225
194,4.0,130.0,234.0,7.035533905932738,42.05921259611739
195,4.0,131.5,96.5,3.5355339059327378,9.674351443611187
196,4.0,140.0,165.0,5.0,19.6355237454963
197,4.0,145.0,33.0,6.041381265149109,30.104564787036253
198,4.0,146.0,64.5,3.7655644370746373,13.051812046896558
199,4.0,161.5,188.5,7.516648189186454,69.96350199573283
200,4.0,166.5,101.5,1.5811388300841898,6.185592347425157
201,4.0,165.5,119.0,6.29863525418955,39.55507992232822
202,4.0,169.5,228.5,2.5495097567963922,7.218812077924866
203,4.0,191.5,199.5,5.522680508593631,24.13179748279083
204,4.0,200.5,209.5,4.527692569068709,16.49003711871768
205,4.0,205.0,84.5,6.260398644698075,39.24852678292365
206,4.0,211.0,62.5,5.2624689052802225,18.959006482748705
207,4.0,222.0,235.0,6.0,36.45257073137748
208,4.0,227.0,122.0,4.5,13.799759675364726
209,4.0,229.0,140.5,1.7807764064044154,6.320874204109344
210,4.0,234.0,102.0,5.0,16.793850322174364
211,5.0,16.0,215.0,3.0,7.685858518469161
212,5.0,17.5,201.0,2.2807764064044154,5.993282824995674
213,5.0,22.0,5.5,1.7807764064044154,5.633401948506474
214,5.0,26.5,68.5,2.5495097567963922,6.3932194845304195
215,5.0,37.0,223.0,4.0,14.076650012354193
216,5.0,41.5,181.5,1.5811388300841898,5.482905626947797
217,5.0,53.0,99.0,4.0,10.717766652958204
218,5.0,60.0,53.0,4.0,9.581347643067517
219,5.0,64.0,72.5,0.5,4.790901488310283
220,5.0,64.0,143.5,6.758917211904549,42.71484884311323
221,5.0,65.0,179.0,4.5,12.147388440410168
222,5.0,71.5,48.5,3.5355339059327378,8.80970600224606
223,5.0,72.5,173.5,0.7071067811865476,4.900543683144946
224,5.0,74.0,101.5,2.2807764064044154,6.24307640501587
225,5.0,80.0,66.5,5.805483616572811,29.821018056938414
226,5.0,86.5,110.0,4.7624689052802225,13.471303500201316
227,5.0,98.5,94.0,6.758917211904549,38.06804737236661
228,5.0,102.5,120.0,2.7706906325745546,7.665652053834222
229,5.0,105.5,79.0,5.2624689052802225,19.90558444771881
230,5.0,105.5,169.0,4.7624689052802225,22.909934707786505
231,5.0,110.0,192.5,2.8669818343581808,7.116175680428029
232,5.0,117.5,121.0,4.265564437074637,13.753656550781102
233,5.0,129.5,105.0,3.2706906325745546,7.898327383209761
234,5.0,129.5,233.5,6.519202405202649,42.296516872763874
235,5.0,131.0,96.5,3.2706906325745546,8.870332472233287
236,5.0,139.5,165.0,4.7624689052802225,19.344552741633777
237,5.0,146.0,64.0,4.061552812808831,12.427749184055926
238,5.0,146.0,33.0,6.0,31.841233461034818
239,5.0,161.5,189.0,7.790991373075739,66.59458544987345
240,5.0,166.0,101.5,2.2807764064044154,6.087023115042996
241,5.0,166.5,119.5,6.519202405202649,39.45219035339662
242,5.0,169.5,228.0,2.7706906325745546,7.788633655723004
243,5.0,191.5,200.0,5.30755387715496,23.196795627204423
244,5.0,197.0,27.0,0.0,4.683036009125345
245,5.0,200.5,210.0,4.265564437074637,12.57795490301578
246,5.0,205.5,84.5,6.519202405202649,38.015115315147995
247,5.0,208.5,74.5,0.7071067811865476,4.834457161044327
248,5.0,211.0,62.5,4.7624689052802225,17.266286246392013
249,5.0,221.5,235.0,6.29863525418955,37.96973034355162
250,5.0,227.0,121.5,3.7655644370746373,11.999890249457664
251,5.0,229.5,140.5,1.5811388300841898,5.710458548508029
252,5.0,233.5,101.0,4.817355019603444,17.813944926025954
253,6.0,16.5,214.5,3.5355339059327378,9.452477189879744
254,6.0,23.5,5.0,1.9321642252704125,5.396187086813583
255,6.0,25.0,232.5,1.7807764064044154,5.8805052406229805
256,6.0,26.0,72.5,3.2706906325745546,7.941927073848163
257,6.0,37.5,223.0,4.265564437074637,13.929948078117079
258,6.0,41.5,180.5,1.5811388300841898,5.657639011512941
259,6.0,53.0,99.0,4.0,11.676822108493582
260,6.0,56.5,175.0,3.2706906325745546,7.2674501709461055
261,6.0,58.5,51.0,4.817355019603444,12.493166341157831
262,6.0,61.5,75.5,1.5811388300841898,5.022092125780702
263,6.0,64.0,144.0,7.035533905932738,43.20777388383421
264,6.0,64.5,179.5,5.5234474871356785,13.281241093027162
265,6.0,73.0,48.5,3.7655644370746373,9.422790707678061
266,6.0,81.0,66.0,6.041381265149109,29.278988373034892
267,6.0,85.0,107.0,5.0,14.315101387848088
268,6.0,98.5,91.0,9.544552491737187,39.65652703305888
269,6.0,103.5,120.5,3.5355339059327378,8.689468004297794
270,6.0,105.5,79.0,5.760398644698074,20.883465619810693
271,6.0,105.0,199.0,1.0,5.041147698181518
272,6.0,105.5,169.5,5.522680508593631,24.26027969048384
273,6.0,108.5,187.5,3.5355339059327378,8.68778665912339
274,6.0,115.5,123.5,4.527692569068709,11.503497781425224
275,6.0,130.0,101.5,6.440722940789051,9.31448337495263
276,6.0,130.0,233.5,6.758917211904549,42.98976126046084
277,6.0,131.5,96.5,3.5355339059327378,9.80282863597877
278,6.0,139.5,165.0,5.760398644698074,21.219771732665563
279,6.0,146.0,33.0,6.0,31.334647515722352
280,6.0,145.5,64.5,4.527692569068709,13.060833847628771
281,6.0,161.5,189.5,8.08161122667619,68.01506147253043
282,6.0,166.5,101.0,2.7706906325745546,6.864635439690602
283,6.0,166.5,120.5,6.519202405202649,38.59876619036966
284,6.0,169.0,228.5,2.7706906325745546,8.31808686091128
285,6.0,191.5,200.0,5.805483616572811,24.45534068994199
286,6.0,197.5,27.5,1.5811388300841898,5.621953576853414
287,6.0,201.0,209.5,4.265564437074637,13.578003832347207
288,6.0,205.5,84.0,6.758917211904549,40.78062489827123
289,6.0,210.5,64.0,4.817355019603444,15.5855716332117
290,6.0,221.5,234.5,6.519202405202649,36.6612168397708
291,6.0,227.5,121.5,4.527692569068709,13.450972420597779
292,6.0,230.0,140.5,2.2807764064044154,7.045301323265704
293,6.0,232.0,102.5,4.7624689052802225,16.877662168500265
294,7.0,17.0,214.5,3.2706906325745546,9.223290183864975
295,7.0,25.5,230.5,1.5811388300841898,6.571452112269114
296,7.0,27.0,3.5,1.3090169943749475,6.270957657250918
297,7.0,28.0,70.5,1.7807764064044154,7.051538284607972
298,7.0,37.0,223.0,4.0,14.208225579006552
299,7.0,42.0,181.0,0.0,5.935162559842496
300,7.0,52.5,99.0,3.7655644370746373,13.293073085521613
301,7.0,55.0,168.5,2.2807764064044154,7.412079053260953
302,7.0,63.0,49.0,7.701562118716424,13.417524595437499
303,7.0,64.0,143.5,6.758917211904549,45.52139583980312
304,7.0,66.0,179.5,4.817355019603444,14.739326731323303
305,7.0,63.0,48.0,7.701562118716424,11.544723109590649
306,7.0,75.0,101.0,0.5,6.008179839542862
307,7.0,81.5,65.5,5.522680508593631,27.548031937288584
308,7.0,83.5,105.5,5.02518653883117,12.256343091248723
309,7.0,98.5,95.0,6.7971538213960265,39.55898734646553
310,7.0,99.0,127.5,1.3090169943749475,6.2689444709831434
311,7.0,105.5,79.5,5.522680508593631,24.751517315165387
312,7.0,104.5,120.0,3.2706906325745546,9.845082132466203
313,7.0,105.5,183.5,3.5355339059327378,9.974145015372216
314,7.0,105.5,170.0,4.817355019603444,23.291385941823677
315,7.0,115.5,125.0,4.265564437074637,13.770250396967441
316,7.0,129.0,105.0,2.5,8.363879684916498
317,7.0,130.5,235.0,6.29863525418955,39.75215982397819
318,7.0,131.5,96.5,2.5495097567963922,9.696615583878838
319,7.0,139.5,165.5,4.527692569068709,19.420949063577382
320,7.0,145.5,33.0,6.260398644698074,32.57265799219158
321,7.0,145.5,65.0,3.7655644370746373,14.420906902604855
322,7.0,162.0,188.5,7.75780488547035,74.89094809066026
323,7.0,166.0,121.0,6.0,41.119329469851095
324,7.0,167.0,101.5,2.2807764064044154,7.791406603054199
325,7.0,170.0,228.0,3.08113883008419,9.896075703540816
326,7.0,191.5,199.5,5.522680508593631,25.768295505916626
327,7.0,197.0,27.0,1.0,6.817945828246565
328,7.0,200.5,209.5,4.527692569068709,15.341942356428845
329,7.0,205.0,83.5,6.260398644698075,38.35650793051582
330,7.0,211.0,63.5,4.265564437074637,17.520861870015978
331,7.0,221.0,234.5,5.760398644698075,35.470620728565905
332,7.0,227.0,122.0,4.0,13.663746129985924
333,7.0,229.5,140.5,1.5811388300841898,7.254578763578422
334,7.0,231.0,102.5,4.7624689052802225,16.32523725464705
335,8.0,16.5,214.5,3.5355339059327378,8.465863982769946
336,8.0,22.0,8.0,2.118033988749895,5.309761690957274
337,8.0,25.5,231.5,1.5811388300841898,5.288155648051017
338,8.0,30.5,72.0,2.8669818343581808,6.923014081482577
339,8.0,37.0,223.0,4.0,12.40031303088702
340,8.0,41.0,181.0,1.0,5.178422831573485
341,8.0,52.5,98.5,4.527692569068709,12.752435225092114
342,8.0,55.0,165.0,2.5,6.12636729385936
343,8.0,56.0,55.0,4.0,9.605257205483525
344,8.0,56.0,71.0,0.0,4.579918742181107
345,8.0,64.0,144.0,7.535533905932738,42.26348062275808
346,8.0,65.0,179.0,4.5,11.867732110791408
347,8.0,68.5,47.0,4.265564437074637,12.414150304192745
348,8.0,78.5,100.5,6.110039765349169,11.429581878144305
349,8.0,82.5,65.0,5.760398644698074,24.471427974659306
350,8.0,99.5,95.0,6.758917211904549,35.350232876954905
351,8.0,103.0,120.0,4.0,8.826750658112658
352,8.0,105.5,79.5,5.522680508593631,24.161270140024484
353,8.0,105.5,170.0,5.30755387715496,22.609322397619948
354,8.0,107.0,181.5,3.7655644370746373,10.323024040981423
355,8.0,116.0,123.5,3.7655644370746373,11.379031361093354
356,8.0,129.5,101.5,6.233197828746143,8.094253717817153
357,8.0,131.0,100.5,6.454163456597993,8.284205806271444
358,8.0,130.5,234.0,6.260398644698074,39.20776931802551
359,8.0,140.0,165.0,5.0,17.624982433846
360,8.0,145.5,32.5,6.020941456898139,31.30556723099498
361,8.0,145.5,64.5,4.527692569068709,13.903295901150614
362,8.0,161.0,189.0,8.06225774829855,73.07206012590085
363,8.0,166.0,100.5,2.7706906325745546,6.914848207639551
364,8.0,165.5,122.0,6.7971538213960265,41.77332639419505
365,8.0,170.0,229.0,3.0,8.570672148374243
366,8.0,191.5,199.5,5.522680508593631,25.202231456285105
367,8.0,197.0,27.0,2.0,5.9237529411597905
368,8.0,200.5,209.5,4.527692569068709,13.312264883429052
369,8.0,205.5,83.5,6.519202405202649,36.94555825707697
370,8.0,209.0,75.0,8.581138830084189,7.341523607417614
371,8.0,210.0,74.5,12.117727638395973,16.155672401027047
372,8.0,221.5,235.0,6.29863525418955,31.21249491148187
373,8.0,227.0,122.0,4.0,12.531028522309285
374,8.0,230.0,140.0,2.0,6.262786352758468
375,8.0,231.5,102.0,5.2624689052802225,15.826717102063682
376,9.0,16.5,15.5,1.5811388300841898,4.831458831385262
377,9.0,17.0,215.0,4.0,9.24514131624504
378,9.0,25.0,231.0,1.0,4.998153460526069
379,9.0,29.5,73.0,2.7706906325745546,6.418316473601578
380,9.0,36.5,223.0,4.265564437074637,11.183120224329613
381,9.0,42.0,181.0,1.0,4.89799884631374
382,9.0,53.5,99.5,4.527692569068709,13.551586183066988
383,9.0,55.5,63.0,5.260398644698074,8.791932801925668
384,9.0,55.5,163.0,2.2807764064044154,5.504340953874873
385,9.0,64.0,144.0,7.035533905932738,43.444580525025515
386,9.0,65.0,179.5,4.2624689052802225,12.81223367993428
387,9.0,68.0,48.5,4.265564437074637,11.210010558747143
388,9.0,73.5,174.0,1.3090169943749475,4.989050154433215
389,9.0,74.0,105.0,6.049509756796393,11.686389052081921
390,9.0,83.5,65.5,5.522680508593631,23.751129880064312
391,9.0,96.0,129.5,0.8090169943749475,4.747825216382864
392,9.0,99.0,94.5,7.258917211904549,39.60079236324253
393,9.0,104.0,117.5,3.7655644370746373,8.813542202375658
394,9.0,105.0,79.5,5.760398644698075,23.519619472115323
395,9.0,105.5,174.0,8.722763285454823,24.56664595522443
396,9.0,107.0,174.0,8.60555127546399,10.636445240401144
397,9.0,116.5,127.5,4.527692569068709,13.207270326337522
398,9.0,129.5,101.0,7.059443789403776,7.499455904372951
399,9.0,129.5,234.0,6.7971538213960265,42.88031376243043
400,9.0,131.0,100.0,6.5,8.53452427104898
401,9.0,140.0,164.5,5.2624689052802225,19.24200150994332
402,9.0,145.5,33.0,6.29863525418955,31.131252300260144
403,9.0,145.5,64.5,4.527692569068709,14.772039738186749
404,9.0,162.0,189.0,8.031128874149275,72.04363458425382
405,9.0,166.0,121.5,6.758917211904549,43.08155372295468
406,9.0,167.0,101.0,3.0,8.381541343084734
407,9.0,170.0,229.0,3.0,9.065191468839771
408,9.0,192.0,200.0,6.082762530298219,27.22982522388463
409,9.0,200.5,209.0,4.7624689052802225,13.059006019070097
410,9.0,205.5,84.5,6.519202405202649,37.60724087744845
411,9.0,211.5,65.0,4.7624689052802225,15.079191140944232
412,9.0,221.5,235.0,6.260398644698074,35.6385433977959
413,9.0,227.5,122.0,4.265564437074637,12.61988641574925
414,9.0,229.0,140.5,2.2807764064044154,5.821198880786511
415,9.0,231.0,102.5,5.2624689052802225,12.81156879248195
416,10.0,14.5,25.0,1.2807764064044151,4.507604258597681
417,10.0,17.0,215.0,4.0,8.817007910053988
418,10.0,21.0,211.5,3.850781059358212,4.9644057280170415
419,10.0,26.0,232.0,2.0,5.019648076282337
420,10.0,32.0,71.0,3.0,6.39933917815533
421,10.0,37.0,223.0,4.0,11.63292458053833
422,10.0,42.0,59.0,0.0,4.222507461177742
423,10.0,41.5,181.5,2.5495097567963922,5.941738284428212
424,10.0,53.0,99.0,4.0,11.204794432735298
425,10.0,54.5,63.5,5.5234474871356785,7.59794418578754
426,10.0,54.5,167.0,2.7706906325745546,5.895142681565076
427,10.0,64.0,144.0,7.035533905932738,43.85821606895395
428,10.0,65.0,179.5,4.7624689052802225,11.868161691072132
429,10.0,71.5,49.0,4.265564437074637,10.166970871919531
430,10.0,74.0,106.5,6.212214450449025,5.848924620664405
431,10.0,76.0,174.5,2.2807764064044154,5.2451135772277695
432,10.0,76.5,110.5,5.522680508593631,11.332330852669074
433,10.0,83.0,64.5,6.260398644698075,25.42412786985797
434,10.0,97.0,130.0,1.0,4.445971782547076
435,10.0,98.5,88.5,11.404896852487717,37.778264968351536
436,10.0,102.5,116.5,4.527692569068709,9.098381375893624
437,10.0,105.0,79.5,6.260398644698075,22.82012071613501
438,10.0,105.5,173.5,8.809116611295133,24.329323623802495
439,10.0,106.5,173.5,8.94715477546551,8.639638111814648
440,10.0,116.5,129.5,4.527692569068709,13.450825300073475
441,10.0,129.5,100.5,6.608762657341072,7.2041845332161785
442,10.0,130.0,233.0,7.0,42.9703582401731
443,10.0,131.5,100.0,6.166453665088213,9.584154722517127
444,10.0,139.5,165.0,5.2624689052802225,19.114241340667533
445,10.0,145.5,33.0,6.758917211904549,34.20406961251446
446,10.0,146.0,64.5,4.265564437074637,12.375521965215555
447,10.0,161.0,189.5,8.25780488547035,67.50058131450625
448,10.0,166.5,121.0,6.7971538213960265,40.62703791709363
449,10.0,167.0,101.0,3.0,8.008072008079182
450,10.0,170.5,230.0,4.320450551397859,12.47482071124638
451,10.0,191.5,200.0,5.805483616572811,26.209217103287344
452,10.0,196.5,28.0,0.5,4.325205765629619
453,10.0,200.5,209.5,4.527692569068709,12.330202173150496
454,10.0,205.0,82.0,7.640054944640259,34.83647415855508
455,10.0,209.0,81.0,7.701562118716424,6.981403297129134
456,10.0,211.5,65.5,4.527692569068709,14.521216317235698
457,10.0,222.0,235.0,6.5,36.55715581029055
458,10.0,227.0,122.0,4.5,12.659254682618311
459,10.0,229.5,140.0,2.2807764064044154,6.636305697440875
460,10.0,231.0,103.5,5.360076627227638,14.8572041325544
461,11.0,13.5,29.5,0.7071067811865476,4.335107628432382
462,11.0,16.5,215.0,3.2706906325745546,7.4006999973005065
463,11.0,23.5,218.5,0.7071067811865476,4.285504538679021
464,11.0,24.0,231.0,1.0,4.590696512705193
465,11.0,32.0,71.5,2.7706906325745546,6.637199607275875
466,11.0,37.0,223.5,3.7655644370746373,9.85816028311136
467,11.0,42.0,61.5,2.7706906325745546,5.1286100196403765
468,11.0,53.0,99.0,4.5,12.662011699138048
469,11.0,54.0,66.5,4.265564437074637,11.24960457642706
